date,website,url,title,text,translated_title,translated_text,category,main_image
2023-12-09,prothomalo,https://www.prothomalo.com/religion/islam/4932btxfth,যারা তাদের রবকে ভয় করে চলে,ছেলেটি প্রতিদিন মসজিদ থেকে বাসায় ফেরার সময় একটি মেয়ে তার জন্য অপেক্ষা করত। মেয়েটি প্রতিদিন তাকে মন্দ কাজের জন্য ডাকত। সে এগুলোকে গুরুত্ব না দিয়ে প্রতিদিন চোখ নিচু করে চলে আসত। একদিন মেয়েটি আবারও তাকে ডাক দিল। এবার সে মেয়েটির ডাকে সাড়া দিয়ে তার পেছনে পেছনে যেতে শুরু করল,Those who fear their Lord,"Every day when the boy returned home from the mosque, a girl waited for him. The girl used to call him every day for doing bad things. He ignored them and used to keep his eyes down every day. One day the girl called him again. Now he responded to the girl's call and started following her",Business,https://images.prothomalo.com/prothomalo-bangla%2F2023-11%2Fa04aa435-e68c-4d3a-a42b-8aff955a53f3%2FQuran_er_manush.jpg?rect=0%2C48%2C1280%2C672&w=1200&ar=40%3A21&auto=format%2Ccompress&ogImage=true&mode=crop&overlay=&overlay_position=bottom&overlay_width_pct=1
2023-12-09,prothomalo,https://www.prothomalo.com/bangladesh/district/o2jdcdtg6u,‘নৌকার পক্ষে কাজ না করলে আওয়ামী লীগ করতে পারবে না’,সিদ্দিকুর রহমান বরগুনা সদর উপজেলা আওয়ামী লীগের সভাপতি। তিনি বরগুনা-১ আসনে আওয়ামী লীগ মনোনীত প্রার্থী বর্তমান সংসদ সদস্য ধীরেন্দ্র দেবনাথ শম্ভুর ভায়রা।,"""Awami League can't do it if it doesn't work for the boat""","Siddiqur Rahman is the President of Barguna Sadar Upazila Awami League. He is Awami League's nominated candidate for Barguna-1 seat, the current Member of Parliament Dhirendra Debnath Shambhur Bhaira.",Environment,https://images.prothomalo.com/prothomalo-bangla%2F2023-12%2Fcaa2b43e-2fd3-43c0-9fea-24e3bfba5ca9%2Fborguna.bmp?rect=0%2C4%2C414%2C217&w=1200&ar=40%3A21&auto=format%2Ccompress&ogImage=true&mode=crop&overlay=&overlay_position=bottom&overlay_width_pct=1
2023-12-09,prothomalo,https://www.prothomalo.com/world/middle-east/favh8koujl,ইসরায়েলি হামলায় ফিলিস্তিনের কবি রেফাত আলারির নিহত,ফিলিস্তিনের বিখ্যাত কবি রেফাত আলারির ইসরায়েলি হামলায় নিহত হয়েছেন। তিনি সেখানকার তরুণ প্রজন্মের কবি ছিলেন।,Palestinian poet Refat Alari was killed in an Israeli attack,Famous Palestinian poet Refat Alari was killed in an Israeli attack. He was the poet of the young generation there.,Sports,https://images.prothomalo.com/prothomalo-bangla%2F2023-12%2F7f811598-866e-43b9-9e93-279e6794f0c6%2Fpalestine_writer.jpg?rect=0%2C26%2C1170%2C614&w=1200&ar=40%3A21&auto=format%2Ccompress&ogImage=true&mode=crop&overlay=&overlay_position=bottom&overlay_width_pct=1
2023-12-09,prothomalo,https://www.prothomalo.com/bangladesh/district/v7fz12skpl,উড়োজাহাজের আসনের নিচে ও শৌচাগারে ছড়িয়ে-ছিটিয়ে ছিল ৩৪ কেজি সোনা,সিলেট ওসমানী আন্তর্জাতিক বিমানবন্দরে দুবাই থেকে আসা বাংলাদেশ বিমানের একটি ফ্লাইট থেকে প্রায় ৩৪ কেজি সোনার চালান আটক করা হয়েছে। বার ও বল আকারে থাকা এসব সোনা ছড়িয়ে–ছিটিয়ে বিমানের যাত্রীদের আসনের নিচে এবং শৌচাগারের বিভিন্ন জায়গায় লুকিয়ে রাখা ছিল।,34 kg of gold was scattered under the seats and in the lavatory of the plane,A shipment of around 34 kg of gold was seized from a Bangladesh Biman flight from Dubai at the Sylhet Osmani International Airport. These gold in the form of bars and balls were scattered and hidden under the seats of the passengers and in various places in the lavatory.,Environment,https://images.prothomalo.com/prothomalo-bangla%2F2023-12%2Fee59772f-54aa-4e6a-a2f7-b5ce010238b7%2FSylhet_DH0486_20231208_Sylhet_gold_5.jpg?rect=0%2C19%2C1024%2C538&w=1200&ar=40%3A21&auto=format%2Ccompress&ogImage=true&mode=crop&overlay=&overlay_position=bottom&overlay_width_pct=1
2023-12-09,prothomalo,https://www.prothomalo.com/world/usa/xun9270hjk,প্রেসিডেন্ট বাইডেনের ছেলের বিরুদ্ধে এবার কর ফাঁকির অভিযোগে মামলা,"কর ফাঁকির এই মামলায় দোষী সাব্যস্ত হলে হান্টারের সর্বোচ্চ ১৭ বছর কারাদণ্ড হতে পারে। মার্কিন বিচার বিভাগ জানিয়েছে, হান্টারের বিষয়ে তদন্ত চলছে।",President Biden's son has been charged with tax evasion,Hunter faces a maximum sentence of 17 years in prison if convicted of tax evasion. The US Department of Justice said the investigation into Hunter is ongoing.,Entertainment,https://images.prothomalo.com/prothomalo-bangla%2F2023-12%2F900e1772-c815-4c62-8dc6-24879aed9b8e%2FHunter_Biden.jpg?rect=0%2C0%2C2305%2C1210&w=1200&ar=40%3A21&auto=format%2Ccompress&ogImage=true&mode=crop&overlay=https%3A%2F%2Fimages.prothomalo.com%2Fprothomalo-bangla%2F2022-01%2F5a36c819-05a2-4bfb-ac50-57dd67355acb%2FBanner_7814X143.jpg&overlay_position=bottom&overlay_width_pct=1
2023-12-09,prothomalo,https://www.prothomalo.com/sports/cricket/7mbwzni4vb,আরেকটি ‘এক ইনিংসে’র টেস্টে ফিলিপস ‘শো’,মিরপুর শেরেবাংলা স্টেডিয়ামে আজ সারা দিনে খেলা হতে পেরেছে মাত্র ৩২.৩ ওভার। প্রথম দিনের ১২.৪ ওভারের পর আজ ২৪.৩ ওভার ব্যাট করে নিউজিল্যান্ডের প্রথম ইনিংস শেষ ১৮০ রানে।,Phillips 'show' in another 'one innings' Test,"Only 32.3 overs could be played in Mirpur Sherebangla Stadium today. After 12.4 overs on the first day, New Zealand batted 24.3 overs and ended the first innings at 180 runs.",Sports,https://images.prothomalo.com/prothomalo-bangla%2F2023-12%2Fc950518b-0f98-46c6-b910-c3aa4e47aedd%2FWhatsApp_Image_2023_12_08_at_3_43_16_PM.jpeg?rect=0%2C0%2C1280%2C672&w=1200&ar=40%3A21&auto=format%2Ccompress&ogImage=true&mode=crop&overlay=https%3A%2F%2Fimages.prothomalo.com%2Fprothomalo-bangla%2F2023-10%2Fae7d5c90-d7c9-4623-8d67-1fff8bde16af%2FGPI_2_7814X543.jpg&overlay_position=bottom&overlay_width_pct=1
2023-12-09,prothomalo,https://www.prothomalo.com/bangladesh/district/ha54579ov1,ভাঙ্গায় সেতুর নিচ থেকে কলেজছাত্রের লাশ উদ্ধার,ফরিদপুরের ভাঙ্গা উপজেলায় এক কলেজছাত্রের লাশ উদ্ধার করেছে পুলিশ। আজ শুক্রবার সকাল নয়টার দিকে ভাঙ্গা বাজারসংলগ্ন কুমার নদের সেতুর নিচ থেকে তাঁর লাশ উদ্ধার করা হয়।,The body of the college student was recovered from under the broken bridge,Police recovered the body of a college student in Bhanga Upazila of Faridpur. His body was recovered from under the Kumar Nader bridge near Banga Bazar at around nine o'clock this Friday morning.,Science,https://images.prothomalo.com/prothomalo-bangla%2F2023-12%2Fd992b4af-d1ae-4869-86ee-ed260f2c3e52%2FFARIDPUR_DH0539.JPG?w=1200&ar=40%3A21&auto=format%2Ccompress&ogImage=true&mode=crop&overlay=&overlay_position=bottom&overlay_width_pct=1
2023-12-09,prothomalo,https://www.prothomalo.com/bangladesh/district/yhyq2ekvqk,থানার ভেন্টিলেটর ভেঙে পালানোর ৩০ ঘণ্টা পর ‘দুর্ধর্ষ সিঁধেল চোর’ গ্রেপ্তার,"পুলিশ বলছে, এলাকায় রাসেল ‘দুর্ধর্ষ সিঁধেল চোর’ হিসেবে পরিচিতি। বেশির ভাগ সময়ই রাসেল ভেন্টিলেটর বা সিঁধ কেটে প্রবেশ করতেন। তাঁকে এর আগেও গ্রেপ্তার করেছিল পুলিশ।","""Durdharsh Sindhel thief"" arrested after 30 hours of escaping by breaking the police station's ventilator","According to the police, Russell is known in the area as a 'bad Sindhel thief'. Most of the time Russell would enter through a ventilator or a catheter. He was arrested earlier by the police.",Business,https://images.prothomalo.com/prothomalo-bangla%2F2023-12%2Fee880201-94ea-4fbe-9b6a-7dcbedb8860d%2FSYLHET_DH0778_20231208_SYLHET_RASEL_JPG.JPG?rect=0%2C38%2C868%2C456&w=1200&ar=40%3A21&auto=format%2Ccompress&ogImage=true&mode=crop&overlay=&overlay_position=bottom&overlay_width_pct=1
2023-12-09,prothomalo,https://www.prothomalo.com/world/india/9geor0fzeb,"আসামকে মিয়ানমারের অংশ বলে দাবি সাবেক কংগ্রেস নেতার, ক্ষুব্ধ প্রতিক্রিয়া বিজেপির","মামলার শুনানিতে কপিল সিবাল দাবি করেন, আসাম একসময় মিয়ানমারের অংশ ছিল। এতে ক্ষুব্ধ প্রতিক্রিয়া জানাল বিজেপি।","Former Congress leader's claim that Assam is part of Myanmar, BJP's angry reaction","In the hearing of the case, Kapil Sibal claimed that Assam was once a part of Myanmar. BJP reacted angrily to this.",Education,https://images.prothomalo.com/prothomalo-bangla%2F2022-05%2F85136c03-afc3-48c4-add7-90d3f3241ad6%2FKAPIL_SIBBAL3.jpg?rect=0%2C0%2C498%2C261&w=1200&ar=40%3A21&auto=format%2Ccompress&ogImage=true&mode=crop&overlay=https%3A%2F%2Fimages.prothomalo.com%2Fprothomalo-bangla%2F2022-01%2F5a36c819-05a2-4bfb-ac50-57dd67355acb%2FBanner_7814X143.jpg&overlay_position=bottom&overlay_width_pct=1
2023-12-09,prothomalo,https://www.prothomalo.com/chakri/chakri-suggestion/lef1in541o,সুনির্দিষ্ট প্রতিকার আইনের প্রস্তুতির জন্য করণীয়,বাংলাদেশ বার কাউন্সিলের আইনজীবী তালিকাভুক্তির লিখিত পরীক্ষা ২৩ ডিসেম্বর অনুষ্ঠিত হবে। প্রার্থীদের প্রস্তুতির সুবিধার জন্য লিখিত পরীক্ষার প্রস্তুতির পরামর্শ প্রকাশ করা হচ্ছে।,Preparation of specific remedial legislation is to be done,Bangladesh Bar Council Lawyer Enrollment Written Exam will be held on December 23. The written exam preparation tips are being published for the convenience of the candidates in their preparation.,Education,https://images.prothomalo.com/prothomalo-bangla%2F2023-12%2Fcf3e17ba-6742-4fc5-85b3-e203a55674f5%2F_AB_9252.JPG?rect=0%2C0%2C5064%2C2659&w=1200&ar=40%3A21&auto=format%2Ccompress&ogImage=true&mode=crop&overlay=https%3A%2F%2Fimages.prothomalo.com%2Fprothomalo-bangla%2F2022-01%2F18c58c05-9e66-46f3-8946-4437460f8f90%2FBanner_7814X143.jpg&overlay_position=bottom&overlay_width_pct=1
2023-12-09,prothomalo,https://www.prothomalo.com/video/entertainment/s7p9qz09m7,যেভাবে ইতিহাস সৃষ্টি করলেন প্রসেনজিৎ–ঋতুপর্ণা,যেভাবে ইতিহাস সৃষ্টি করলেন প্রসেনজিৎ–ঋতুপর্ণা,How Prasenjit-Rituparna created history,How Prasenjit-Rituparna created history,Health,https://images.prothomalo.com/prothomalo-bangla%2F2023-12%2F77e24cb7-59fe-4fb6-a606-6b5cc58aefb6%2Fthumb.jpg?rect=0%2C0%2C1920%2C1008&w=1200&ar=40%3A21&auto=format%2Ccompress&ogImage=true&mode=crop&overlay=https%3A%2F%2Fimages.prothomalo.com%2Fprothomalo-bangla%2F2022-01%2F5a36c819-05a2-4bfb-ac50-57dd67355acb%2FBanner_7814X143.jpg&overlay_position=bottom&overlay_width_pct=1
2023-12-09,prothomalo,https://www.prothomalo.com/lifestyle/health/7hve1g2psi,মেনোপজের পর নিজেকে আবার নাহয় ভালোবাসুন,"বিকেল করে যান না কফি খেতে। আবার টিপ দিন, লিপস্টিকের রঙে আপনার ঠোঁট রঙিন হোক, মন রঙিন হোক। খানিক গল্প করুন। হাসুন। আয়নার সামনে মেলে ধরে নিজেকে...",Love yourself again after menopause,"Do not go for coffee in the afternoon. Tip again, let your lips be colored with lipstick color, mind be colored. Tell a story. smile Catch yourself in front of the mirror...",Environment,https://images.prothomalo.com/prothomalo-bangla%2F2023-12%2F8bc27e2e-cec9-40cc-b9d4-100952b10ec2%2Fofficialraveenatandon_1689836011_3150895295198838466_2256307028.jpg?rect=0%2C78%2C1191%2C625&w=1200&ar=40%3A21&auto=format%2Ccompress&ogImage=true&mode=crop&overlay=https%3A%2F%2Fimages.prothomalo.com%2Fprothomalo-bangla%2F2023-10%2Fae7d5c90-d7c9-4623-8d67-1fff8bde16af%2FGPI_2_7814X543.jpg&overlay_position=bottom&overlay_width_pct=1
2023-12-09,kishoralo,https://www.kishoralo.com/comics/qv9opjycfz,কিশোর আলো,"আজ আমার জন্মদিন। তোর কবে তা তো জানি না, তাই আজ থেকে আমার জন্মদিনই তোর জন্মদিন। আমরা একসঙ্গে পালন করব। আজ পায়েস খাবো! আমি রান্না করব, তোকেও রান্না করে দেব তোর মতো করে। কী বলিস?",Kishore Alo,"Today is my birthday. I don't know your date, so from today my birthday is your birthday. We will celebrate together. I will eat pies today! I will cook, I will cook you like you. what do you say",Sports,https://images.prothomalo.com/prothomalo-bangla%2F2023-12%2Ff0d3e3c1-52a0-4772-8ec4-2074ccbdf48d%2Fpayesh.jpg?w=1200&ar=40%3A21&auto=format%2Ccompress&ogImage=true&mode=crop&overlay=https%3A%2F%2Fimages.prothomalo.com%2Fprothomalo-bangla%2F2021-06%2Fbe2d99ee-c039-4acf-a6fb-2356c69a08a6%2FKIA_OG_watermark_final.png&overlay_position=bottom&overlay_width_pct=1
2023-12-09,prothomalo,https://www.prothomalo.com/photo/glimpse/292chf9nz2,একঝলক (৮ ডিসেম্বর ২০২৩),,A Glimpse (8 December 2023),,Sports,https://images.prothomalo.com/prothomalo-bangla%2F2023-12%2F95f9f809-61ab-4c1d-a3a4-a3e5fd918e3e%2F05.JPG?rect=0%2C173%2C1620%2C851&w=1200&ar=40%3A21&auto=format%2Ccompress&ogImage=true&mode=crop&overlay=https%3A%2F%2Fimages.prothomalo.com%2Fprothomalo-bangla%2F2022-01%2F18c58c05-9e66-46f3-8946-4437460f8f90%2FBanner_7814X143.jpg&overlay_position=bottom&overlay_width_pct=1
2023-12-09,prothomalo,https://www.prothomalo.com/world/middle-east/uydvycx5a6,ইসরায়েল নিয়ে পুতিনকে কী বললেন রাইসি,"বিশ্লেষকদের কেউ কেউ মনে করেন, গাজায় সংঘাতকে কেন্দ্র করে রাশিয়ার লাভ হয়েছে। কারণ, এতে ইউক্রেন যুদ্ধ থেকে বিশ্বের মনোযোগ সরে গেছে।",What did Raisi say to Putin about Israel?,Some analysts believe that Russia has benefited from focusing on the conflict in Gaza. Because it diverted the world's attention from the war in Ukraine.,Entertainment,https://images.prothomalo.com/prothomalo-bangla%2F2023-12%2F63545639-589a-4f24-b087-1e9b88567358%2FTh.jpg?rect=0%2C0%2C770%2C404&w=1200&ar=40%3A21&auto=format%2Ccompress&ogImage=true&mode=crop&overlay=&overlay_position=bottom&overlay_width_pct=1
2023-12-09,prothomalo,https://www.prothomalo.com/sports/cricket/1ddut1xd2o,"‘আগে টেস্টের মাঝে ঘুমালে বকুনি দেওয়া হতো, এখন একটি কথাও বলা হয় না’","অস্ট্রেলিয়ান সংবাদমাধ্যমটির সঙ্গে আলাপচারিতায় আর্থার এবং সে সময় অস্ট্রেলিয়ান ক্রিকেটে নেতৃত্বাধীন ব্যক্তিদের প্রতি অভিযোগের আঙুল তুলেছেন এই বাঁহাতি ওপেনার। খাজার মতে, টেস্ট ক্রিকেটের প্রতিদ্বন্দ্বিতা খেলোয়াড়দের ওপর যতটা চাপ বিস্তার করে, সেসব দিক ভেবে খেলোয়াড়দের তখন যথেষ্ট সম্মানের চোখে দেখা হয়নি।","""Earlier, if you slept in the middle of the test, you were scolded, now not a word is said.""","Speaking to the Australian media, the left-handed opener pointed to Arthur and the leadership of Australian cricket at the time. According to Khawaja, players were not treated with enough respect due to the competitive nature of Test cricket.",Entertainment,https://images.prothomalo.com/prothomalo-bangla%2F2023-12%2Fd35dd086-0d3d-4e3f-9c04-7a7202567ccc%2F333809613_177389345033347_6197543802765372454_n.webp?rect=0%2C1%2C1080%2C567&w=1200&ar=40%3A21&auto=format%2Ccompress&ogImage=true&mode=crop&overlay=https%3A%2F%2Fimages.prothomalo.com%2Fprothomalo-bangla%2F2023-10%2Fae7d5c90-d7c9-4623-8d67-1fff8bde16af%2FGPI_2_7814X543.jpg&overlay_position=bottom&overlay_width_pct=1
2023-12-09,prothomalo,https://www.prothomalo.com/education/scholarship/y62fjwl9yg,"জাপানের ফুল ফ্রি স্কলারশিপ, মাস্টার্স টোকিও বিশ্ববিদ্যালয়ে",জাপান বিদেশি শিক্ষার্থীদের স্নাতকোত্তর প্রোগ্রামে ফুল-ফ্রি স্কলারশিপ দেবে। এ বৃত্তির আওতায় নির্বাচিত শিক্ষার্থীরা পছন্দের বিষয়ে পড়তে পারবে দেশটির টোকিও বিশ্ববিদ্যালয়ে।,"Full Free Scholarships in Japan, Masters in Tokyo University",Japan will offer full-free scholarships to foreign students in postgraduate programs. Students selected under this scholarship will be able to study at the University of Tokyo in the country of their choice.,Education,https://images.prothomalo.com/prothomalo-bangla%2F2023-12%2Fa2018a3a-5ce0-4417-955d-ec4a145e0ab0%2F73.jpg?rect=0%2C0%2C752%2C395&w=1200&ar=40%3A21&auto=format%2Ccompress&ogImage=true&mode=crop&overlay=https%3A%2F%2Fimages.prothomalo.com%2Fprothomalo-bangla%2F2022-01%2F5a36c819-05a2-4bfb-ac50-57dd67355acb%2FBanner_7814X143.jpg&overlay_position=bottom&overlay_width_pct=1
2023-12-09,prothomalo,https://www.prothomalo.com/politics/c1swpzw134,"আয়, গাড়ি, নগদ ও ব্যাংকের টাকা—সব বেড়েছে হাবিব হাসানের",২০২০ সালের হলফনামায় হাবিব হাসানের মোট দেনা ছিল ২ কোটি ৪৭ লাখ ৪ হাজার ৮৬২ টাকা। এখন তাঁর কোনো দেনা নেই।,"Habib Hasan's income, car, cash and bank money all increased","In the affidavit of 2020, the total debt of Habib Hassan was 2 crore 47 lakh 4 thousand 862 taka. Now he has no debt.",Education,https://images.prothomalo.com/prothomalo-bangla%2F2020-11%2F1faba859-7eee-4fae-8f97-ceb6c871cbfb%2Fe54b27bd-d5ec-4619-874e-bdee8c948f3a.jpg?rect=0%2C46%2C640%2C336&w=1200&ar=40%3A21&auto=format%2Ccompress&ogImage=true&mode=crop&overlay=https%3A%2F%2Fimages.prothomalo.com%2Fprothomalo-bangla%2F2022-01%2F5a36c819-05a2-4bfb-ac50-57dd67355acb%2FBanner_7814X143.jpg&overlay_position=bottom&overlay_width_pct=1
2023-12-09,prothomalo,https://www.prothomalo.com/bangladesh/district/9wcz5s02m8,১১ চাকরিপ্রার্থীকে ‘অপহরণের’ প্রমাণ গায়েবে সিসিটিভির হার্ডডিস্ক খুলে নিল ছাত্রলীগ,ভুক্তভোগী এক চাকরিপ্রার্থী বাদী হয়ে যশোর বিজ্ঞান ও প্রযুক্তি বিশ্ববিদ্যালয় শাখা ছাত্রলীগের সভাপতি সোহেল রানাসহ ১৩ নেতা-কর্মীর নামে মামলা করেছেন।,Chhatra League opened the hard disk of CCTV after the evidence of 'kidnapping' of 11 job seekers was missing.,"The victim, a job seeker, filed a case in the name of 13 leaders and activists including Jessore Science and Technology University Branch Chhatra League President Sohel Rana.",Science,https://images.prothomalo.com/prothomalo-bangla%2F2021-08%2Fe7d17ba5-01f6-4c9b-b181-806dabb8659a%2FJSTU.jpg?rect=0%2C20%2C1024%2C538&w=1200&ar=40%3A21&auto=format%2Ccompress&ogImage=true&mode=crop&overlay=&overlay_position=bottom&overlay_width_pct=1
2023-12-09,prothomalo,https://www.prothomalo.com/entertainment/bollywood/mmdbjc01d5,"মৃত্যুর আগে শেষ ইচ্ছা পূরণ হয়েছিল, কি চেয়েছিলেন জুনিয়র মেহমুদ",আসল নাম নাইম সাইদ। কিন্তু চলাফেরা বা কথাবার্তায় বিখ্যাত কমেডিয়ান মেহমুদের সঙ্গে হুবহু মিল থাকায় তাঁকে জুনিয়র মেহমুদ নামেই চিনত ইন্ডাস্ট্রি,"The last wish before death was fulfilled, what junior Mehmood wanted","Real name is Naeem Saeed. But because of his striking resemblance to the famous comedian Mehmood, he was known as Junior Mehmood in the industry.",World,https://images.prothomalo.com/prothomalo-bangla%2F2023-12%2F0fc407d0-c08b-4062-8763-a3cb1c59557e%2FWhatsApp_Image_2023_12_08_at_2_30_34_PM__1_.jpeg?rect=0%2C0%2C1280%2C672&w=1200&ar=40%3A21&auto=format%2Ccompress&ogImage=true&mode=crop&overlay=https%3A%2F%2Fimages.prothomalo.com%2Fprothomalo-bangla%2F2023-10%2Fae7d5c90-d7c9-4623-8d67-1fff8bde16af%2FGPI_2_7814X543.jpg&overlay_position=bottom&overlay_width_pct=1
2023-12-09,prothomalo,https://www.prothomalo.com/lifestyle/nnv8isbko0,বৃত্তি দিচ্ছে সিঙ্গাপুর সরকার,বিমানযাত্রার খরচ থেকে শুরু করে থাকা–খাওয়া ও পড়ালেখা সব খরচই বহন করবে সিঙ্গাপুর সরকার,The scholarship is provided by the Singapore government,The Singapore government will bear all the expenses from air travel to accommodation and study,Education,https://images.prothomalo.com/prothomalo-bangla%2F2023-12%2Fc5e5d478-bfc3-4d9c-bf23-828d8a2ca138%2Fpexels_g_l_i__k_2292837.jpg?rect=0%2C0%2C4202%2C2206&w=1200&ar=40%3A21&auto=format%2Ccompress&ogImage=true&mode=crop&overlay=https%3A%2F%2Fimages.prothomalo.com%2Fprothomalo-bangla%2F2023-10%2Fae7d5c90-d7c9-4623-8d67-1fff8bde16af%2FGPI_2_7814X543.jpg&overlay_position=bottom&overlay_width_pct=1
2023-12-09,bigganchinta,https://www.bigganchinta.com/sciencefiction/0jdncd6yxj,ভিনগ্রহের ক্রিকেটার,"গামা স্যারের নিয়ম কঠিন হলেও আগাগোড়া একই রকম। যারা পড়া করে আসেনি, তারা তা স্বীকার করে নিলে শাস্তি কম। শুধু দাঁড়িয়ে থাকা।",Foreign cricketers,"Gamma sir's rules are tough but basically the same. Those who have not studied, if they admit it, the punishment is less. just standing",World,https://images.prothomalo.com/prothomalo-bangla%2F2023-12%2Fc961b613-caaa-48d6-b1a9-b676c81954f3%2F_8194a1bd_c9bd_48d8_821b_b39496791ab1.jpeg?rect=0%2C254%2C1024%2C538&w=1200&ar=40%3A21&auto=format%2Ccompress&ogImage=true&mode=crop&overlay=https%3A%2F%2Fimages.prothomalo.com%2Fprothomalo-bangla%2F2021-04%2F18d6c66d-0fdc-4405-936e-afd304acc074%2Fbigganchinta.png&overlay_position=bottom&overlay_width_pct=1
2023-12-09,prothomalo,https://www.prothomalo.com/sports/football/ouqsbx9qzl,"তাপিয়ার সঙ্গে সমস্যা নেই, তবু ভবিষ্যৎ নিয়ে ভাবছেন স্কালোনি",ভবিষ্যৎ নিয়ে আর্জেন্টিনা কোচ লিওনেল স্কালোনি এখনো ভাবছেন বলে জানিয়েছেন।,"There is no problem with Tapia, but Scaloni is thinking about the future",Argentina coach Lionel Scaloni said he is still thinking about the future.,Technology,https://images.prothomalo.com/prothomalo-bangla%2F2023-12%2F037ee6e9-503c-40a8-bd4a-794d7bebf706%2F087006_01_02.jpg?rect=0%2C0%2C3871%2C2032&w=1200&ar=40%3A21&auto=format%2Ccompress&ogImage=true&mode=crop&overlay=https%3A%2F%2Fimages.prothomalo.com%2Fprothomalo-bangla%2F2023-10%2Fae7d5c90-d7c9-4623-8d67-1fff8bde16af%2FGPI_2_7814X543.jpg&overlay_position=bottom&overlay_width_pct=1
2023-12-09,prothomalo,https://www.prothomalo.com/business/uzw082bjcz,বাজেট কমছে ৫১ হাজার কোটি টাকা,"নির্বাচনের বছরেও দেশে মূল্যস্ফীতি কমছেই না। ২০২৩-২৪ অর্থবছরের বাজেটে যে লক্ষ্যমাত্রা নির্ধারণ করা হয়েছে, তার ধারেকাছেও নেই মূল্যস্ফীতি। অর্থবছর শুরুর মাস জুলাইয়ের পর থেকেই মূল্যস্ফীতি রয়েছে ৯ শতাংশের ঘরে।",The budget is decreasing by 51 thousand crores,Inflation in the country is not reducing even in the election year. Inflation is not even close to the target set in the budget for the financial year 2023-24. Inflation has been hovering around 9 percent since the start of the fiscal year in July.,Environment,https://images.prothomalo.com/prothomalo-bangla%2F2020-10%2Ffcda0e45-8f0f-4748-83cb-74f018478431%2F786023a3-8c0b-47d8-ae9d-e15de5cfb5f0.png?rect=0%2C114%2C1600%2C840&w=1200&ar=40%3A21&auto=format%2Ccompress&ogImage=true&mode=crop&overlay=https%3A%2F%2Fimages.prothomalo.com%2Fprothomalo-bangla%2F2022-01%2F18c58c05-9e66-46f3-8946-4437460f8f90%2FBanner_7814X143.jpg&overlay_position=bottom&overlay_width_pct=1
2023-12-09,prothomalo,https://www.prothomalo.com/video/bangladesh/6wrckx7wag,পুরাতত্ত্বের লোভ দেখিয়ে যেভাবে ফাঁদে ফেলা হয় সাবেক এমপিকে,পুরাতত্ত্বের লোভ দেখিয়ে যেভাবে ফাঁদে ফেলা হয় সাবেক এমপিকে,How the former MP was trapped by showing the greed of antiquity,How the former MP was trapped by showing the greed of antiquity,Science,https://images.prothomalo.com/prothomalo-bangla%2F2023-12%2Fe5fa40a2-b762-4592-abc3-a2585dc9c46c%2F2.jpg?rect=0%2C24%2C1920%2C1008&w=1200&ar=40%3A21&auto=format%2Ccompress&ogImage=true&mode=crop&overlay=https%3A%2F%2Fimages.prothomalo.com%2Fprothomalo-bangla%2F2022-01%2F5a36c819-05a2-4bfb-ac50-57dd67355acb%2FBanner_7814X143.jpg&overlay_position=bottom&overlay_width_pct=1
2023-12-09,prothomalo,https://www.prothomalo.com/politics/69oxwk0epv,ফিরোজ রশীদের সম্পদ বেড়েছে কয়েক গুণ,"জাতীয় পার্টির কো–চেয়ারম্যান কাজী ফিরোজ রশীদের আয় গত পাঁচ বছরে কমেছে। তবে স্থাবর–অস্থাবর সম্পদ বেড়েছে কয়েক গুণ। তাঁর স্ত্রীর ক্ষেত্রেও হয়েছে তাই। তবে ১০ বছর আগে ফিরোজ রশীদের স্বর্ণালংকার ও আসবাবের যে মূল্য ছিল, তা একই রয়েছে।",Feroze Rashid's wealth increased several times,"Jatiya Party co-chairman Kazi Feroze Rashid's income has declined in the last five years. However, immovable assets have increased several times. The same happened to his wife. However, the price of Feroz Rashid's gold ornaments and furniture remains the same 10 years ago.",Business,https://images.prothomalo.com/prothomalo-bangla%2F2023-12%2Fe701e38b-fb2c-4d0d-a2be-2bd74c44117d%2FFIROZ_RASHID100040.JPG?rect=0%2C0%2C450%2C236&w=1200&ar=40%3A21&auto=format%2Ccompress&ogImage=true&mode=crop&overlay=https%3A%2F%2Fimages.prothomalo.com%2Fprothomalo-bangla%2F2022-01%2F5a36c819-05a2-4bfb-ac50-57dd67355acb%2FBanner_7814X143.jpg&overlay_position=bottom&overlay_width_pct=1
2023-12-09,prothomalo,https://www.prothomalo.com/bangladesh/crime/3m3v42iul1,"ছিলেন পৌর সচিব, এখন বিপুল সম্পদের মালিক","পৌরসভার সচিব পদে চাকরি করে কীভাবে এত সম্পদের মালিক হলেন, তা জানতে চাইলে রফিকুল বলেন, ‘আমার যত সম্পদ আছে, সবকিছু আয়কর বিবরণীতে দেখানো আছে।’","Was municipal secretary, now owner of huge wealth","When asked how he became the owner of so much wealth after serving as municipal secretary, Rafiqul said, ""All the wealth I have is shown in the income tax return.""",Environment,https://images.prothomalo.com/prothomalo-bangla%2F2023-12%2Fe4f09946-020a-41c1-a845-a6d61da6e8a7%2Fcdc59741-075c-4ca5-899e-c45cbec87a95.jpeg?rect=0%2C0%2C1600%2C840&w=1200&ar=40%3A21&auto=format%2Ccompress&ogImage=true&mode=crop&overlay=&overlay_position=bottom&overlay_width_pct=1
