date,website,url,title,text,translated_title,translated_text,category,main_image
2023-11-26,prothomalo,https://www.prothomalo.com/sports/cricket/2eni7fw8zt,আন্তর্জাতিক ক্রিকেট থেকে অবসর নিলেন ইমাদ ওয়াসিম,ওয়ানডে ও টি-টোয়েন্টি মিলিয়ে ১২১টি আন্তর্জাতিক ম্যাচ খেলা ইমাদ পাকিস্তানের হয়ে সর্বশেষ মাঠে নেমেছিলেন এ বছরের এপ্রিলে নিউজিল্যান্ডের বিপক্ষে দেশের মাটিতে টি-টোয়েন্টি সিরিজে।,Imad Wasim retired from international cricket,"Imad, who has played 121 international matches in both ODIs and T20Is, last played for Pakistan in the T20I series against New Zealand in April this year.",Health,https://images.prothomalo.com/prothomalo-bangla%2F2023-11%2F2933fd4a-7b09-414b-84e3-adbd430ff95a%2Fimad_wasim_afp1.webp?rect=0%2C0%2C1200%2C630&w=1200&ar=40%3A21&auto=format%2Ccompress&ogImage=true&mode=crop&overlay=https%3A%2F%2Fimages.prothomalo.com%2Fprothomalo-bangla%2F2023-10%2Fae7d5c90-d7c9-4623-8d67-1fff8bde16af%2FGPI_2_7814X543.jpg&overlay_position=bottom&overlay_width_pct=1
2023-11-26,prothomalo,https://www.prothomalo.com/video/entertainment/pfm8q4kysm,গানে গানে মুখরিত ফিলিস্তিনিদের জন্য ঢাকায় কনসার্ট,,A concert in Dhaka for the Palestinians singing,,World,https://images.prothomalo.com/prothomalo-bangla%2F2023-11%2F4167f507-8a59-4f7a-86a2-6e603fe0596a%2F_______________________________web.jpg?rect=0%2C33%2C1920%2C1008&w=1200&ar=40%3A21&auto=format%2Ccompress&ogImage=true&mode=crop&overlay=https%3A%2F%2Fimages.prothomalo.com%2Fprothomalo-bangla%2F2022-01%2F5a36c819-05a2-4bfb-ac50-57dd67355acb%2FBanner_7814X143.jpg&overlay_position=bottom&overlay_width_pct=1
2023-11-26,prothomalo,https://www.prothomalo.com/entertainment/dhallywood/o96vtodf7h,জমজমাট শুক্রবারের অপেক্ষা ফুরাবে কবে,জমজমাট শুক্রবারের অপেক্ষা ফুরাবে কবে,When will the waiting for busy Friday end?,When will the waiting for busy Friday end?,Education,https://images.prothomalo.com/prothomalo-bangla%2F2023-11%2F2f3711cb-ec82-49dc-996e-38d15844647c%2Ffcfb8a99_8044_4831_97e6_929c20822c90.jpg?rect=0%2C0%2C1280%2C672&w=1200&ar=40%3A21&auto=format%2Ccompress&ogImage=true&mode=crop&overlay=https%3A%2F%2Fimages.prothomalo.com%2Fprothomalo-bangla%2F2023-10%2Fae7d5c90-d7c9-4623-8d67-1fff8bde16af%2FGPI_2_7814X543.jpg&overlay_position=bottom&overlay_width_pct=1
2023-11-26,prothomalo,https://www.prothomalo.com/bangladesh/district/yyj444u3e6,নির্বাচনের নামে পাতানো ফাঁদে পা দেবে না ইসলামী আন্দোলন: রেজাউল করিম,"গণজমায়েতে ইসলামী আন্দোলনের কেন্দ্রীয় সভাপতি শরিফুল ইসলাম বলেন, সংসদ নির্বাচনে নায়ক, গায়ক ও খেলোয়াড়দের মনোনয়ন দিয়ে জাতীয় সংসদকে তামাশার মঞ্চে পরিণত করেছে জনবিচ্ছিন্ন আওয়ামী সরকার।",Islamic movement will not step into the trap made in the name of elections: Rezaul Karim,"Shariful Islam, Central President of Ganajamate Islami Andolan, said that by nominating heroes, singers and players in the parliamentary elections, the divided Awami government has turned the national parliament into a stage for jokes.",World,https://images.prothomalo.com/prothomalo-bangla%2F2023-11%2F6fce82c3-67ca-46ec-b942-42a65eb1f415%2Fislami_andolon_02.jpeg?rect=0%2C0%2C1066%2C560&w=1200&ar=40%3A21&auto=format%2Ccompress&ogImage=true&mode=crop&overlay=&overlay_position=bottom&overlay_width_pct=1
2023-11-26,prothomalo,https://www.prothomalo.com/bangladesh/district/1grsg2rccz,নির্বাচন পেছানোর কোনো সুযোগ নেই: মুক্তিযুদ্ধবিষয়ক মন্ত্রী,"নির্বাচন পেছানোর কোনো সুযোগ নেই উল্লেখ করে মুক্তিযুদ্ধবিষয়ক মন্ত্রী আ ক ম মোজাম্মেল হক বলেছেন, ২৮ জানুয়ারির পর সরকার অবৈধ হয়ে যাবে। কাজেই সাংবিধানিক বাধ্যবাধকতায় নির্বাচন হতেই হবে।",There is no chance of postponing elections: Liberation War Affairs Minister,"Mentioning that there is no opportunity to postpone the election, Minister of Liberation War Affairs AKM Mozammel Haque said that the government will become illegal after January 28. Therefore, elections must be held as a constitutional obligation.",Environment,https://images.prothomalo.com/prothomalo-bangla%2F2023-11%2F5bbf878a-1d80-4b36-b3c3-081f664d2619%2FBBaria_DH0517_20231124_IMG_20231124_WA0012.jpg?rect=0%2C28%2C1280%2C672&w=1200&ar=40%3A21&auto=format%2Ccompress&ogImage=true&mode=crop&overlay=&overlay_position=bottom&overlay_width_pct=1
2023-11-26,prothomalo,https://www.prothomalo.com/opinion/column/sdbcqs6zon,"গায়েবি মামলার বিচার দ্রুত শেষ হয়, তাজরীন অগ্নিকাণ্ডের বিচার কেন হয় না",তাজরীন গার্মেন্টসে আগুন লেগেছিল আজ থেকে ১১ বছর আগে ২০১২ সালের ২৪ নভেম্বর সন্ধ্যায়। সেই আগুনে পুড়ে অকালে মৃত্যু হয়েছিল অন্তত ১১১ পোশাকশ্রমিকের।,"Ghaibi case trial ends quickly, why not Tazrin fire case trial?","A fire broke out at Tazreen Garments 11 years ago on November 24, 2012 in the evening. At least 111 garment workers died prematurely in that fire.",Business,https://images.prothomalo.com/prothomalo-bangla%2F2023-11%2F3667b7e2-be19-46fb-8a26-df5a442aacd8%2Ftazrin_pic.JPG?rect=0%2C37%2C618%2C324&w=1200&ar=40%3A21&auto=format%2Ccompress&ogImage=true&mode=crop&overlay=https%3A%2F%2Fimages.prothomalo.com%2Fprothomalo-bangla%2F2022-01%2F5a36c819-05a2-4bfb-ac50-57dd67355acb%2FBanner_7814X143.jpg&overlay_position=bottom&overlay_width_pct=1
2023-11-26,bondhushava,https://www.bondhushava.com/writings/64z01odymz,গভীর রাতে সুপারিবাগানে,তখন গভীর রাত। হারিকেনের আলো কমানো। হঠাৎ মায়ের ঘুম ভেঙে গেল। দরজার খিল খুলে বাইরে আসেন তিনি। চারদিকে নিস্তব্ধ পরিবেশ। ঝিঁঝিদের সমবেত ঝিঁ ঝিঁ সুর বেজে চলেছে। কচুপাতার ওপর বড় গাছ থেকে পানির ফোঁটা টুপ টুপ করে পড়ছে। মায়ের চোখ গেল সোজা বাগানের ভেতরে। সাদা শাড়ি পরা এক কুঁজো বুড়ি একমনে সুপারি কুড়াচ্ছে। দেখতে অবিকল নানির মতো।,Late night in Superibagan,It was late night. Reduce hurricane lighting. Suddenly the mother woke up. He opened the door and came out. Quiet environment around. The jingling tune is playing along with the jhinjhis. Drops of water are falling from the big trees on the leaves. Mother's eyes went straight into the garden. A hunchbacked old woman wearing a white sari is picking betel nuts. Looks exactly like grandma.,Science,https://images.prothomalo.com/prothomalo%2Fimport%2Fmedia%2F2013%2F08%2F17%2F520e7fc0ee8da-Untitled-10.png?rect=0%2C30%2C466%2C245&w=1200&ar=40%3A21&auto=format%2Ccompress&ogImage=true&mode=crop&overlay=https%3A%2F%2Fimages.prothomalo.com%2Fprothomalo-bangla%2F2022-05%2Feb8b952a-4710-4bb3-a408-066b4bbbd9a8%2FFinal_Bondhushava_OG_watermark_01.png&overlay_position=bottom&overlay_width_pct=1
2023-11-26,prothomalo,https://www.prothomalo.com/video/bangladesh/6oyc6r64ha,যেভাবে পুরোনো বছরকে বিদায় জানায় খাসিয়ারা,,How the Khasias say goodbye to the old year,,Health,https://images.prothomalo.com/prothomalo-bangla%2F2023-11%2F2906c53e-1aba-41a8-87c0-8c9dbad5b694%2F_________________________web.jpg?rect=0%2C36%2C1920%2C1008&w=1200&ar=40%3A21&auto=format%2Ccompress&ogImage=true&mode=crop&overlay=https%3A%2F%2Fimages.prothomalo.com%2Fprothomalo-bangla%2F2022-01%2F5a36c819-05a2-4bfb-ac50-57dd67355acb%2FBanner_7814X143.jpg&overlay_position=bottom&overlay_width_pct=1
2023-11-26,prothomalo,https://www.prothomalo.com/politics/iq2n2s8ek8,"চার বিভাগের প্রার্থী চূড়ান্ত করল আ.লীগ, ঘোষণা হতে পারে রোববার",দ্বাদশ জাতীয় সংসদ নির্বাচনে রাজশাহী ও রংপুরের পর আরও দুটি বিভাগের দলীয় প্রার্থী চূড়ান্ত হয়েছে বলে জানিয়েছেন আওয়ামী লীগের সাধারণ সম্পাদক ওবায়দুল কাদের।,"A.League has finalized the candidates of four categories, the announcement may be made on Sunday",Awami League General Secretary Obaidul Quader said that the party candidates of two more divisions after Rajshahi and Rangpur have been finalized in the 12th National Assembly Elections.,Technology,https://images.prothomalo.com/prothomalo-bangla%2F2022-12%2F93e07c71-1638-446f-a3f4-e3f2f1c22ccf%2F7047f8f4-e366-40d3-a44d-e58c1526d8b8.jpg?rect=0%2C40%2C2048%2C1075&w=1200&ar=40%3A21&auto=format%2Ccompress&ogImage=true&mode=crop&overlay=https%3A%2F%2Fimages.prothomalo.com%2Fprothomalo-bangla%2F2022-01%2F5a36c819-05a2-4bfb-ac50-57dd67355acb%2FBanner_7814X143.jpg&overlay_position=bottom&overlay_width_pct=1
2023-11-26,prothomalo,https://www.prothomalo.com/politics/d1gnnuv37k,মহাখালীর ‘ছোট কক্ষ’ থেকে গুলশানের ‘আলিশান’ কার্যালয়ে বিএনএম,‘কিংস পার্টি’ হিসেবে পরিচিতি পাওয়া বিএনএম সরকারি মহলের পৃষ্ঠপোষকতায় গঠিত হয়েছে বলে রাজনৈতিক অঙ্গনে আলোচনা আছে।,BNM from 'Chot Orb' in Mohakhali to 'Alishan' office in Gulshan,"There is talk in the political arena that BNM, known as the 'King's Party', was formed under the patronage of the government.",Technology,https://images.prothomalo.com/prothomalo-bangla%2F2023-11%2F3e229b34-3cb2-4ac4-8a53-d79c45a62e9f%2FBnm_Office.jpeg?rect=0%2C144%2C1280%2C672&w=1200&ar=40%3A21&auto=format%2Ccompress&ogImage=true&mode=crop&overlay=https%3A%2F%2Fimages.prothomalo.com%2Fprothomalo-bangla%2F2022-01%2F5a36c819-05a2-4bfb-ac50-57dd67355acb%2FBanner_7814X143.jpg&overlay_position=bottom&overlay_width_pct=1
2023-11-26,prothomalo,https://www.prothomalo.com/sports/football/i5r5w82d4s,বিশ্বকাপ থেকে ব্রাজিলকে বিদায় করল আর্জেন্টিনা,"ছোটদের ফল দেখে লিওনেল মেসি খুশি হয়ে ভাবতে পারেন, ক্যারিয়ারের গোধূলিলগ্নে আর্জেন্টাইন ফুটবলের ভবিষ্যৎ নিয়ে তাঁকে দুশ্চিন্তা করতে হবে না। ওহ, ফলটা বলে দেওয়া যাক। বড়দের সে ম্যাচে আর্জেন্টিনা ১-০ গোলে জিতলেও আজ জাকার্তায় ছোটদের বিশ্বকাপের কোয়ার্টার ফাইনালে ব্রাজিল অনূর্ধ্ব-১৭ দলকে ৩-০ গোলে বিধ্বস্ত করেছে আর্জেন্টিনা।",Argentina kicked Brazil out of the World Cup,"Lionel Messi can be happy to see the results of the children, he does not have to worry about the future of Argentine football in the twilight of his career. Oh, let's say the result. Although Argentina won 1-0 in the senior match, Argentina defeated Brazil U-17 team 3-0 in the quarter-finals of the Junior World Cup in Jakarta today.",World,https://images.prothomalo.com/prothomalo-bangla%2F2023-11%2F5eb17fd5-9d30-4a0b-8cc0-9eb97297eec0%2FBRA_v_ARG_FIFA__8_.jpg?rect=0%2C0%2C2048%2C1075&w=1200&ar=40%3A21&auto=format%2Ccompress&ogImage=true&mode=crop&overlay=https%3A%2F%2Fimages.prothomalo.com%2Fprothomalo-bangla%2F2023-10%2Fae7d5c90-d7c9-4623-8d67-1fff8bde16af%2FGPI_2_7814X543.jpg&overlay_position=bottom&overlay_width_pct=1
2023-11-26,prothomalo,https://nagorik.prothomalo.com/durporobash/4645gc303b,উদ্বাস্তের ইতিকথা: প্রথম পর্ব,"অনেক আন্দোলন, রক্তক্ষয়, জীবন, আর ত্যাগ–তিতিক্ষার মাধ্যমে অবশেষে অবসান হলো স্বৈরাচারী সামরিক শাসনের। আকাশে বাতাসে মুক্তির অনাবিল আনন্দ। সারা দেশের আনাচে কানাচে নির্বাচন ছাড়া অন্য কথা নেই।",The Chronicle of Refugees: Part One,"Through many movements, bloodshed, lives, and sacrifices, the dictatorial military regime was finally brought to an end. The eternal joy of freedom in the air in the sky. All over the country there is nothing else to say but elections.",Politics,https://images.prothomalo.com/prothomalo-bangla%2F2023-08%2F42ca9281-4b98-4507-bf5e-36ecfe17233b%2FUntitled_11.gif?rect=0%2C16%2C853%2C448&w=1200&ar=40%3A21&auto=format%2Ccompress&ogImage=true&mode=crop&overlay=https%3A%2F%2Fimages.prothomalo.com%2Fprothomalo-bangla%2F2022-05%2Fe0cb6603-480f-4ea2-9615-3cdbb5c9ff75%2FGPI.jpg&overlay_position=bottom&overlay_width_pct=1
2023-11-26,prothomalo,https://www.prothomalo.com/technology/gadget/hla1dyuf94,সাড়ে ৯ হাজার টাকার এই ফোনে ১২ গিগাবাইট র‍্যাম ব্যবহার করা যায়,পাঁচ হাজার মিলি অ্যাম্পিয়ার ব্যাটারি–সুবিধার ফোনটি একবার চার্জে দীর্ঘ সময় ব্যবহার করা যায়।,12 GB RAM can be used in this phone of 9 and a half thousand rupees,5000 milliampere battery – the phone can be used for a long time on a single charge.,Health,https://images.prothomalo.com/prothomalo-bangla%2F2023-11%2F3fda0107-22f4-4f0d-8bec-561637221cbb%2Fitel_A70_Picture.jpg?rect=0%2C12%2C600%2C315&w=1200&ar=40%3A21&auto=format%2Ccompress&ogImage=true&mode=crop&overlay=&overlay_position=bottom&overlay_width_pct=1
2023-11-26,prothomalo,https://www.prothomalo.com/bangladesh/district/8eo1tf3mhv,"সৌদিতে কাজ পায়নি ছেলে, দেশে আদম ব্যবসায়ীকে পিটিয়ে হত্যার অভিযোগ",হারুন অর রশিদ রাজধানীর একটি ট্রাভেল এজেন্সিতে কাজ করতেন। পাশাপাশি তিনি বিদেশে লোক পাঠাতেন। দেড় মাস আগে তিনি বারুয়াখলী ইউনিয়নের ছোট কাউনিয়াকান্দি গ্রামের তাহের আলীর ছেলে হারুনকে ৩ লাখ ৫০ হাজার টাকার বিনিময়ে সৌদি আরবে পাঠান। কিন্তু হারুন সৌদিতে গিয়ে সঠিক কাজ পায়নি বলে অভিযোগ।,"The son did not get a job in Saudi, the country is accused of beating the businessman to death","Harun Or Rashid used to work in a travel agency in the capital. He also used to send people abroad. A month and a half ago, he sent Haroon, son of Taher Ali of small Kaunyakandi village of Baruakhali Union, to Saudi Arabia in exchange of Tk 350,000. But it is alleged that Harun did not get a proper job after going to Saudi.",Business,https://images.prothomalo.com/prothomalo-bangla%2F2023-04%2Faaaadf22-96f3-46d4-925a-e18d8ee87c00%2Fdeath.webp?rect=0%2C21%2C300%2C158&w=1200&ar=40%3A21&auto=format%2Ccompress&ogImage=true&mode=crop&overlay=&overlay_position=bottom&overlay_width_pct=1
2023-11-26,prothomalo,https://www.prothomalo.com/bangladesh/district/poepzq88mk,রাজশাহী বিশ্ববিদ্যালয়ে ছাত্রলীগের দুই পক্ষের মধ্যে দফায় দফায় মারামারি,রাজশাহী বিশ্ববিদ্যালয়ের একটি আবাসিক হলের ক্যানটিনে বসাকে কেন্দ্র করে শাখা ছাত্রলীগের দুই পক্ষের মধ্যে তিন দফা মারামারির ঘটনা ঘটেছে।,"In Rajshahi University, the two sides of the Chhatra League have been fighting for a while",Three rounds of fights took place between the two sides of the branch Chhatra League centered on sitting in the canteen of a residential hall of Rajshahi University.,Environment,https://images.prothomalo.com/prothomalo-bangla%2F2023-11%2Fe1838817-496e-455e-8ee6-9e6cc109115b%2FRU_DH1644_20231124_IMG_20231124_171720.jpg?rect=0%2C80%2C1389%2C729&w=1200&ar=40%3A21&auto=format%2Ccompress&ogImage=true&mode=crop&overlay=&overlay_position=bottom&overlay_width_pct=1
2023-11-26,prothomalo,https://www.prothomalo.com/bangladesh/ne9cm2c1cd,আওয়ামী লীগের মনোনয়নের কথা বলে ২০ কোটি টাকা চেয়ে ফোন,এই প্রতারক চক্রের ফোন পেয়ে কেউ কেউ তাঁদের টাকা দিয়ে ফেলেছেন। আবার কেউ কেউ টাকা দেওয়ার জন্য প্রস্তুতি নিচ্ছিলেন।,A phone call asking for 20 million taka about the nomination of Awami League,Some have given their money after receiving the phone call of this fraudster. Others were preparing to pay.,Health,https://images.prothomalo.com/prothomalo-bangla%2F2023-11%2Fb0c46e15-02de-4021-afe5-552202dd8b9a%2FCheater_Arrest.jpg?w=1200&ar=40%3A21&auto=format%2Ccompress&ogImage=true&mode=crop&overlay=&overlay_position=bottom&overlay_width_pct=1
2023-11-26,prothomalo,https://www.prothomalo.com/sports/cricket/g26lduwuw9,"‘পরাবাস্তব’ সময়ে স্মরণীয় বাংলাদেশে রবীন্দ্র, অপেক্ষা টেস্টে ফেরার",স্মরণীয় এক বিশ্বকাপ কাটিয়ে এবার বাংলাদেশে টেস্টে ফেরার অপেক্ষায় নিউজিল্যান্ডের বাঁহাতি ব্যাটিং অলরাউন্ডার রাচিন রবীন্দ্র। সিলেটে ২৮ নভেম্বর শুরু প্রথম টেস্ট।,"Ravindra, remembered in 'surreal' times in Bangladesh, awaits Test return","After a memorable World Cup, New Zealand's left-handed batting all-rounder Rachin Ravindra is waiting to return to Test in Bangladesh. The first test started on November 28 in Sylhet.",Business,https://images.prothomalo.com/prothomalo-bangla%2F2023-11%2Ffc546765-bd1e-4c3a-86bc-ea2cd39fbd15%2F371244.webp?rect=0%2C0%2C1200%2C630&w=1200&ar=40%3A21&auto=format%2Ccompress&ogImage=true&mode=crop&overlay=https%3A%2F%2Fimages.prothomalo.com%2Fprothomalo-bangla%2F2023-10%2Fae7d5c90-d7c9-4623-8d67-1fff8bde16af%2FGPI_2_7814X543.jpg&overlay_position=bottom&overlay_width_pct=1
2023-11-26,prothomalo,https://www.prothomalo.com/bangladesh/district/1xjtr7lptp,ত্রিপুরাদের নবান্ন উৎসব দেখে সম্মোহিত যুক্তরাজ্যের পর্যটক ইরিনা,‘মাইক্তা চাম পান্দা’ ত্রিপুরাদের নবান্ন উৎসব। ক্ষুদ্র নৃগোষ্ঠী সাংস্কৃতিক ইনস্টিটিউটের (কেএসআই) পৃষ্ঠপোষকতায় এবার নানা আয়োজনে অনুষ্ঠিত হলো এ উৎসব।,British tourist Irina is mesmerized by Tripura's Navanna festival,'Maikta Cham Panda' is the Navanna festival of Tripura. This festival was held under the auspices of the Minorities Cultural Institute (KSI).,Environment,https://images.prothomalo.com/prothomalo-bangla%2F2023-11%2Fefb8e818-e2e2-416a-82ef-b04f38e678fc%2FWhatsApp_Image_2023_11_24_at_7_41_22_PM.jpeg?rect=0%2C0%2C1600%2C840&w=1200&ar=40%3A21&auto=format%2Ccompress&ogImage=true&mode=crop&overlay=&overlay_position=bottom&overlay_width_pct=1
2023-11-26,prothomalo,https://www.prothomalo.com/lifestyle/health/ugi2yn4801,রাতে না খেয়ে ঘুমালে শরীরের ওপর যে ৬টি প্রভাব পড়ে,রাতে না খেয়ে ঘুমালে রক্তে চিনির পরিমাণ অস্বাভাবিকভাবে বেড়ে যায়। ফলে পরের সারাটা দিন আমাদের শরীরের বিপাকক্রিয়া একটা লুপের মধ্যে পড়ে যায়। সঙ্গে ওজনটাও বেড়ে যায়।,The 6 effects on the body if you sleep without eating at night,"If you sleep without eating at night, the blood sugar level increases abnormally. As a result, our body's metabolism falls into a loop for the next day. Weight also increases.",Sports,https://images.prothomalo.com/prothomalo-bangla%2F2023-11%2F0ddce052-4b02-4548-b504-672032eea47c%2Fpexels_anna_pou_9345670.jpg?rect=0%2C147%2C2581%2C1355&w=1200&ar=40%3A21&auto=format%2Ccompress&ogImage=true&mode=crop&overlay=https%3A%2F%2Fimages.prothomalo.com%2Fprothomalo-bangla%2F2023-10%2Fae7d5c90-d7c9-4623-8d67-1fff8bde16af%2FGPI_2_7814X543.jpg&overlay_position=bottom&overlay_width_pct=1
2023-11-26,prothomalo,https://www.prothomalo.com/entertainment/dhallywood/ki0ivnkit6,"তিনি বলতেন, পরী আমার পৃথিবী; তাঁকে হারিয়ে একা হয়ে গেলেন পরীমনি","নানা বুঝতে পেরেছিলেন, কষ্ট লুকিয়ে রাখার চেষ্টা নাতনি পরীমনির। তাই তো তিনি তখন বলেছিলেন, ‘কষ্ট হলেও নানার কাছে লুকাবে। কারণ, সে সব সময় নানার সুস্থতার কথা চিন্তা করে।’ কষ্ট লুকানোর সেই মানুষটি নেই।","He used to say, Pari is my world; Parimoni lost him and became alone","Nana understood that granddaughter Parimani was trying to hide her pain. That's why he said then, 'Even if it's difficult, he will hide from Nana. Because, he always thinks about Nana's well-being.' That man does not hide his pain.",Environment,https://images.prothomalo.com/prothomalo-bangla%2F2023-11%2F7959add8-31d1-4f0f-8fbe-18e8bebe87cc%2Fnana.png?rect=0%2C0%2C903%2C474&w=1200&ar=40%3A21&auto=format%2Ccompress&ogImage=true&mode=crop&overlay=https%3A%2F%2Fimages.prothomalo.com%2Fprothomalo-bangla%2F2023-10%2Fae7d5c90-d7c9-4623-8d67-1fff8bde16af%2FGPI_2_7814X543.jpg&overlay_position=bottom&overlay_width_pct=1
2023-11-26,prothomalo,https://www.prothomalo.com/bangladesh/crime/ut87e2ma7h,"মদের বিষক্রিয়ায় তরুণ ও কিশোরীর মৃত্যু, ধারণা পুলিশের","রাজধানীর যাত্রাবাড়ীর কোনাপাড়ায় একটি দোকান থেকে উদ্ধার নিহত তরুণ ও কিশোরীর মৃত্যু মদের বিষক্রিয়ায় হতে পারে, ধারণা পুলিশের।","The death of youth and teenager due to alcohol poisoning, police believe",Police believe that the death of the dead young man and the girl who were rescued from a shop in Konapara of Jatrabari in the capital may have been due to alcohol poisoning.,Entertainment,https://images.prothomalo.com/prothomalo-bangla%2F2023-10%2Fc63c2a28-2908-4f68-8090-fa01662b2b8c%2Fdeath.png?rect=0%2C170%2C1600%2C840&w=1200&ar=40%3A21&auto=format%2Ccompress&ogImage=true&mode=crop&overlay=&overlay_position=bottom&overlay_width_pct=1
2023-11-26,prothomalo,https://www.prothomalo.com/bangladesh/56zrc44rj7,বাংলাদেশের সঙ্গে সম্পর্ক আরও এগিয়ে নিতে চায় ভারত,আজ শুক্রবার দিল্লিতে দুই দেশের পররাষ্ট্রসচিব পর্যায়ের বৈঠকে ভারতের পররাষ্ট্রসচিব বিনয় কোয়াত্রা দ্বিপক্ষীয় সম্পর্কের বিষয়ে এই অবস্থান জানিয়েছেন।,India wants to further develop relations with Bangladesh,India's Foreign Secretary Vinay Kwatra expressed this position on bilateral relations at the Foreign Secretary-level meeting of the two countries in Delhi on Friday.,Business,https://images.prothomalo.com/prothomalo-bangla%2F2023-11%2F4e6be6e5-0ca6-4783-832d-ecfcc6b04a83%2FIndia_bd_02.jpeg?rect=0%2C0%2C1024%2C538&w=1200&ar=40%3A21&auto=format%2Ccompress&ogImage=true&mode=crop&overlay=&overlay_position=bottom&overlay_width_pct=1
2023-11-26,prothomalo,https://www.prothomalo.com/bangladesh/district/zs0tlr1h17,"বিদ্যুতের খুঁটিতে ধাক্কা, সেন্ট মার্টিন পরিবহনের সুপারভাইজার নিহত",চট্টগ্রামমুখী লেনের সীতাকুণ্ডে সড়ক দুর্ঘটনায় সেন্ট মার্টিন পরিবহনের বাসের সুপারভাইজার নিহত হয়েছেন।,St. Martin Transport Supervisor Killed After Hitting Power Pole,A bus supervisor of St. Martin Paribahan was killed in a road accident at Sitakunda on the Chittagong-bound lane.,Entertainment,https://images.prothomalo.com/prothomalo-bangla%2F2023-11%2Ff277051f-3706-4f94-b687-3e212cabefc7%2FWhatsApp_Image_2023_11_24_at_7_25_48_PM.jpeg?rect=0%2C125%2C720%2C378&w=1200&ar=40%3A21&auto=format%2Ccompress&ogImage=true&mode=crop&overlay=&overlay_position=bottom&overlay_width_pct=1
2023-11-26,prothomalo,https://www.prothomalo.com/video/bangladesh/3cwwed6jus,একনজরে বঙ্গবন্ধু এক্সপ্রেসওয়ের টোল প্লাজায় বাসে আগুনের ঘটনা,,Bus fire incident at toll plaza of Bangabandhu Expressway at a glance,,Science,https://images.prothomalo.com/prothomalo-bangla%2F2023-11%2Fffff4f35-5e11-4738-9af4-4484ea5caeef%2FTHUMB.jpg?rect=0%2C36%2C1920%2C1008&w=1200&ar=40%3A21&auto=format%2Ccompress&ogImage=true&mode=crop&overlay=https%3A%2F%2Fimages.prothomalo.com%2Fprothomalo-bangla%2F2022-01%2F5a36c819-05a2-4bfb-ac50-57dd67355acb%2FBanner_7814X143.jpg&overlay_position=bottom&overlay_width_pct=1
2023-11-26,prothomalo,https://www.prothomalo.com/entertainment/bollywood/2l5k6qfhth,"নিচু জাতের বলে কটু কথা শুনতে হয়েছিল নওয়াজুদ্দিনকে, ছেড়েছিলেন গ্রামও",কটু কথা শুনতে হয়েছিল নওয়াজুদ্দিনকে,"Nawazuddin had to hear harsh words for being a low caste, and left the village",Nawazuddin had to listen to harsh words,Health,https://images.prothomalo.com/prothomalo-bangla%2F2023-11%2Fa18c84cb-8db4-42d4-abec-b920cf93c3f8%2F20211013096L.jpg?rect=0%2C0%2C1758%2C923&w=1200&ar=40%3A21&auto=format%2Ccompress&ogImage=true&mode=crop&overlay=https%3A%2F%2Fimages.prothomalo.com%2Fprothomalo-bangla%2F2023-10%2Fae7d5c90-d7c9-4623-8d67-1fff8bde16af%2FGPI_2_7814X543.jpg&overlay_position=bottom&overlay_width_pct=1
2023-11-26,kishoralo,https://www.kishoralo.com/feature/r7l24zp6w9,মিসরীয় যে মমির সঙ্গী ছিল বই,মিসরীয় পুরোহিতদের প্রায় দুই মাস সময় লেগে গিয়েছিল আনির মৃতদেহকে মমি করতে। মমি করার প্রক্রিয়াতে মৃতদেহের ভেতর থেকে সব অঙ্গ বের করে আনা হলেও হৃৎপিণ্ড অক্ষত রাখা হয়।,The book that accompanied the Egyptian mummy,"It took the Egyptian priests almost two months to embalm Ani's body. In the process of mummification, all organs are removed from the body, but the heart is left intact.",Entertainment,https://images.prothomalo.com/prothomalo-bangla%2F2023-11%2Fe85086b8-8b15-4748-a58c-cd1afd88ec3d%2F1.png?rect=0%2C15%2C733%2C385&w=1200&ar=40%3A21&auto=format%2Ccompress&ogImage=true&mode=crop&overlay=https%3A%2F%2Fimages.prothomalo.com%2Fprothomalo-bangla%2F2021-06%2Fbe2d99ee-c039-4acf-a6fb-2356c69a08a6%2FKIA_OG_watermark_final.png&overlay_position=bottom&overlay_width_pct=1
