Customer ID,Customer Status,Date Order was placed,Delivery Date,Order ID,Product ID,Quantity Ordered,Total Retail Price for This Order,Cost Price Per Unit
92649,Silver,22-Jan-18,24-Jan-18,123250890,210200500015,1,17.8,8.25
34,Silver,23-Jan-18,23-Jan-18,123261564,220100100197,1,101.3,50.75
1774,Silver,23-Jan-18,23-Jan-18,123258493,220100700001,1,69.6,33.25
1997,Silver,23-Jan-18,23-Jan-18,123258505,240500200061,1,57.9,24.1
2415,Gold,23-Jan-18,23-Jan-18,123261636,210200900015,1,23,10.3
4611,Gold,23-Jan-18,23-Jan-18,123258536,220200200071,1,100.1,43.5
5238,Silver,23-Jan-18,23-Jan-18,123261690,220100300001,2,180.4,38.3
5755,Gold,23-Jan-18,23-Jan-18,123261702,210200600130,1,37.4,16.3
6080,GOLD,23-Jan-18,23-Jan-18,123261709,240400200066,1,13.8,6.3
6572,Gold,23-Jan-18,23-Jan-18,123255405,220101400204,2,38.2,8.75
6868,SILVER,23-Jan-18,23-Jan-18,123256468,240800100087,2,627.8,129.55
6879,GOLD,23-Jan-18,26-Jan-18,123256481,220200200065,2,342.6,84.7
7405,Silver,23-Jan-18,23-Jan-18,123261784,220100900024,1,39.2,16.9
8697,Gold,23-Jan-18,23-Jan-18,123261855,240700300002,1,21.99,7.25
9280,GOLD,23-Jan-18,23-Jan-18,123256519,220200100241,2,70.8,17.8
9329,Gold,23-Jan-18,26-Jan-18,123261862,240100400087,1,117.2,58.55
9442,Platinum,23-Jan-18,24-Jan-18,123258562,240100200002,1,15.4,6.1
9963,Silver,23-Jan-18,27-Jan-18,123259690,220100300029,4,758.8,80.9
10386,Silver,23-Jan-18,23-Jan-18,123261906,240100400037,1,231,113.65
10574,Gold,23-Jan-18,23-Jan-18,123257818,220100100613,1,66.8,33.5
12467,GOLD,23-Jan-18,25-Jan-18,123261953,240600100188,1,42.3,18.4
13195,Silver,23-Jan-18,23-Jan-18,123256632,210200900015,1,23,10.3
13629,Gold,23-Jan-18,23-Jan-18,123256649,220100800071,1,30.4,14.55
14179,Silver,23-Jan-18,23-Jan-18,123261989,220200100026,1,67,33.6
15927,Gold,23-Jan-18,23-Jan-18,123261993,240200100152,1,293.9,168.05
17647,Silver,23-Jan-18,23-Jan-18,123256722,240700400003,1,12.4,5.6
19513,Silver,23-Jan-18,23-Jan-18,123255479,240100400079,2,460.6,102.45
19849,Gold,23-Jan-18,23-Jan-18,123256756,220200100168,2,382.6,95.75
19863,Gold,23-Jan-18,24-Jan-18,123258643,240100100735,1,82.8,35.25
19965,Gold,23-Jan-18,28-Jan-18,123257894,240600100043,1,6.7,2.7
20748,Gold,23-Jan-18,23-Jan-18,123259838,220100800010,1,72.3,34.45
21003,Silver,23-Jan-18,23-Jan-18,123259845,240100200007,2,6.6,1.35
21449,Gold,23-Jan-18,23-Jan-18,123262172,210201000011,1,28.2,12.95
21942,Gold,23-Jan-18,05-Feb-18,123256808,240100100641,1,235.5,100.1
22003,Silver,23-Jan-18,23-Jan-18,123256816,240700300004,3,51,8.1
22181,Silver,23-Jan-18,23-Jan-18,123256825,240500200092,1,33.6,16.15
22276,Gold,23-Jan-18,23-Jan-18,123262220,230100500026,1,247.5,109.55
22627,Silver,23-Jan-18,28-Jan-18,123255361,240100100027,1,23.5,9.45
22665,Gold,23-Jan-18,28-Jan-18,123256835,220200100244,1,51.8,26
23077,Silver,23-Jan-18,23-Jan-18,123256836,240500200009,1,14.1,5.95
23153,Gold,23-Jan-18,23-Jan-18,123256839,240500200091,1,10.6,5.05
23593,Gold,23-Jan-18,23-Jan-18,123262231,230100700002,1,220,135
23755,Silver,23-Jan-18,23-Jan-18,123256842,240500200042,1,38.4,18.3
23850,Platinum,23-Jan-18,23-Jan-18,123256846,220100100186,1,75.5,37.85
24797,Silver,23-Jan-18,23-Jan-18,123262277,240300300063,2,144,30.2
25266,Gold,23-Jan-18,23-Jan-18,123262294,240100400062,1,113.2,54
26438,Gold,23-Jan-18,23-Jan-18,123262324,230100600023,1,73.4,36.8
27686,Silver,23-Jan-18,24-Jan-18,123255503,220101100024,2,40.4,8.45
27755,GOLD,23-Jan-18,27-Jan-18,123258715,220200100034,1,56.3,28.25
28669,Gold,23-Jan-18,23-Jan-18,123259928,240100100379,1,1.5,0.7
28752,Gold,23-Jan-18,23-Jan-18,123255513,240100200001,1,16,6.35
28806,Gold,23-Jan-18,23-Jan-18,123260525,220200300157,1,73.4,36.65
29363,SILVER,23-Jan-18,28-Jan-18,123259948,220200100156,2,225.4,56.45
29394,Silver,23-Jan-18,23-Jan-18,123259954,210200900016,1,13.9,6.55
29853,Gold,23-Jan-18,25-Jan-18,123258724,240100200014,3,166.2,22.8
30661,GOLD,23-Jan-18,25-Jan-18,123262416,240100100229,1,18.7,8.55
33349,Gold,23-Jan-18,23-Jan-18,123262455,220100700052,1,110.3,52.5
34175,Silver,23-Jan-18,23-Jan-18,123260002,220200100150,1,44.9,22.55
35652,Gold,23-Jan-18,24-Jan-18,123257102,230100700008,1,494.4,241
36824,Silver,23-Jan-18,23-Jan-18,123260011,240700400030,1,21.7,9.45
37411,Gold,23-Jan-18,23-Jan-18,123260015,240700400021,1,21,9.55
38452,Gold,23-Jan-18,26-Jan-18,123262555,220200300060,1,79.7,36.4
39032,SILVER,23-Jan-18,25-Jan-18,123257989,240600100024,1,31.5,14.45
39058,Silver,23-Jan-18,24-Jan-18,123257151,220200100143,2,142.8,35.8
39903,GOLD,23-Jan-18,23-Jan-18,123262578,220100700039,1,55.1,27.65
39994,Gold,23-Jan-18,23-Jan-18,123260075,210200600064,1,35.8,15.25
41224,Silver,23-Jan-18,23-Jan-18,123257998,240100100730,1,181.5,77.85
42455,Silver,23-Jan-18,23-Jan-18,123260620,240200100169,1,18.2,8.5
43280,SILVER,23-Jan-18,27-Jan-18,123262679,240500200092,1,33.6,16.15
43329,Silver,23-Jan-18,23-Jan-18,123260105,240100100152,1,169.8,82.95
44105,Gold,23-Jan-18,23-Jan-18,123258011,220200200070,2,243,55.25
45074,SILVER,23-Jan-18,23-Jan-18,123258842,240700400001,1,64.6,28.1
45721,Gold,23-Jan-18,01-Feb-18,123257308,240600100129,1,35.7,15.55
45751,Silver,23-Jan-18,23-Jan-18,123260151,220101400130,1,16.9,5.7
47328,Silver,23-Jan-18,28-Jan-18,123262779,240100100592,1,19.4,7.85
47765,Silver,23-Jan-18,23-Jan-18,123260167,240700400011,1,18.5,8.4
48149,Gold,23-Jan-18,25-Jan-18,123257333,220200300133,1,28.4,13.05
49093,Silver,23-Jan-18,23-Jan-18,123257351,240800100094,4,730.4,83
49206,SILVER,23-Jan-18,23-Jan-18,123257360,220100100493,2,56.4,14.2
52085,GOLD,23-Jan-18,23-Jan-18,123260689,210201000098,2,45.2,10.35
52129,Gold,23-Jan-18,23-Jan-18,123260699,230100100006,4,704,74.55
52655,GOLD,23-Jan-18,28-Jan-18,123258048,240600100161,1,66.1,30.5
54625,GOLD,23-Jan-18,23-Jan-18,123260243,240100200008,1,30.9,12.8
55064,Gold,23-Jan-18,23-Jan-18,123263022,240100100654,3,135.6,18.15
55091,Gold,23-Jan-18,23-Jan-18,123263053,220200200078,1,112,48.65
56443,Silver,23-Jan-18,26-Jan-18,123260279,220101400151,1,13.4,6.05
57681,Silver,23-Jan-18,25-Jan-18,123263156,240100100501,1,19.6,9.35
57702,Silver,23-Jan-18,27-Jan-18,123261134,230100200034,1,215.5,97.85
58850,Silver,23-Jan-18,23-Jan-18,123257556,240400300006,1,37.9,15.75
59075,Silver,23-Jan-18,25-Jan-18,123263192,240500200113,1,43.8,20.85
59657,Platinum,23-Jan-18,23-Jan-18,123257703,240600100088,1,45.5,19.6
60188,Silver,23-Jan-18,23-Jan-18,123263204,220100100080,1,40.5,20.35
62551,Silver,23-Jan-18,23-Jan-18,123263300,240400300009,1,63.9,26.55
62954,Silver,23-Jan-18,23-Jan-18,123257605,240700400008,1,27.9,12.1
63563,Silver,23-Jan-18,23-Jan-18,123263318,210201000187,1,46.2,21.1
63930,Silver,23-Jan-18,23-Jan-18,123263337,230100500012,1,73.9,33.25
64571,Gold,23-Jan-18,23-Jan-18,123257621,230100200057,1,226.8,105.55
64902,Gold,23-Jan-18,27-Jan-18,123263376,240100400083,1,107.5,53.7
70020,PLATINUM,23-Jan-18,23-Jan-18,123261176,210201000147,1,19.8,9.15
70540,Silver,23-Jan-18,26-Jan-18,123258084,240100100035,1,91.8,39.3
71292,Silver,23-Jan-18,23-Jan-18,123258101,240600100089,1,22,9.1
71594,SILVER,23-Jan-18,23-Jan-18,123259144,220200100087,1,113.7,56.95
72295,Silver,23-Jan-18,23-Jan-18,123256255,240200100057,1,41.2,19.9
72476,Gold,23-Jan-18,23-Jan-18,123259186,230100500080,1,25,12.2
73957,Gold,23-Jan-18,27-Jan-18,123255711,220100100044,3,306.3,48.65
74046,Gold,23-Jan-18,23-Jan-18,123259260,240100400126,1,163.7,81.8
74153,Silver,23-Jan-18,25-Jan-18,123255720,210200600120,2,57.2,12.4
74179,Silver,23-Jan-18,23-Jan-18,123256260,240100200006,1,29.1,12.3
75326,Gold,23-Jan-18,27-Jan-18,123261535,230100100037,4,191.6,21.4
75786,Silver,23-Jan-18,23-Jan-18,123261211,240100400021,1,91.6,45.75
76678,Gold,23-Jan-18,25-Jan-18,123258166,230100600008,1,137.7,67.45
77132,Silver,23-Jan-18,23-Jan-18,123258175,240100100185,1,171.9,80.2
79633,Gold,23-Jan-18,23-Jan-18,123258195,220200300157,1,73.4,36.65
81919,Gold,23-Jan-18,23-Jan-18,123258233,210201000041,1,25,11.45
83950,Silver,23-Jan-18,23-Jan-18,123259440,240300100048,4,62,6.7
84066,Silver,23-Jan-18,23-Jan-18,123260886,240800100036,2,935,193.75
85100,Gold,23-Jan-18,25-Jan-18,123261388,220200200071,1,100.1,43.5
85326,Gold,23-Jan-18,23-Jan-18,123257730,220200100091,1,87.7,43.95
86939,Gold,23-Jan-18,23-Jan-18,123259454,220101400124,1,140.8,62.6
87319,Silver,23-Jan-18,26-Jan-18,123255906,220100400004,2,201.8,50.55
88620,Gold,23-Jan-18,23-Jan-18,123256315,210200300056,1,36.8,18.5
89258,Gold,23-Jan-18,23-Jan-18,123256054,240100100364,2,3.4,0.7
89414,Gold,23-Jan-18,29-Jan-18,123258372,210200100005,1,13,5.75
89936,SILVER,23-Jan-18,24-Jan-18,123258389,240200100077,1,149.1,90.7
91490,Silver,23-Jan-18,23-Jan-18,123261487,220101400053,2,355,75.5
91861,Gold,23-Jan-18,26-Jan-18,123256116,240100100155,3,99.9,14.85
92154,Silver,23-Jan-18,23-Jan-18,123256322,240500200092,1,33.6,16.15
92862,Silver,23-Jan-18,23-Jan-18,123259572,220200100203,1,75.3,37.75
93039,Silver,23-Jan-18,23-Jan-18,123260956,220200100079,1,124.3,62.25
743,Silver,24-Jan-18,01-Feb-18,123263803,240500100057,1,38.4,17.1
1475,Gold,24-Jan-18,24-Jan-18,123264292,240100200012,1,33.1,13.75
4946,Silver,24-Jan-18,24-Jan-18,123264329,240100300004,1,22.9,9.1
6304,Silver,24-Jan-18,24-Jan-18,123266101,220100700017,1,82.2,44.6
8171,GOLD,24-Jan-18,24-Jan-18,123263431,230100200019,4,796.4,95.65
9113,GOLD,24-Jan-18,24-Jan-18,123266125,240500100043,2,52.4,8.85
10544,Gold,24-Jan-18,24-Jan-18,123265191,220200100211,2,209,52.35
10606,Gold,24-Jan-18,24-Jan-18,123265200,230100500075,1,181.5,76.3
10733,SILVER,24-Jan-18,24-Jan-18,123265210,210200500015,1,17.8,8.25
11357,Gold,24-Jan-18,24-Jan-18,123265212,220200100069,1,76.7,38.45
11615,Silver,24-Jan-18,24-Jan-18,123263704,240200100218,1,52.1,24.7
11939,Gold,24-Jan-18,24-Jan-18,123264431,210201000183,1,36.7,16.75
12894,Silver,24-Jan-18,24-Jan-18,123265628,210201100009,1,27.3,11.9
16004,SILVER,24-Jan-18,24-Jan-18,123263890,240100200004,1,35.2,14.8
18756,GOLD,24-Jan-18,24-Jan-18,123265213,230100600012,1,23.4,11.4
19044,Silver,24-Jan-18,26-Jan-18,123266327,240100100661,1,23.2,9.95
19510,SILVER,24-Jan-18,28-Jan-18,123266346,240500100026,1,55.2,24.5
23050,Silver,24-Jan-18,24-Jan-18,123264512,220200100056,1,143.7,71.95
25012,Silver,24-Jan-18,24-Jan-18,123266565,240700200004,1,4.2,2.2
25705,SILVER,24-Jan-18,24-Jan-18,123266588,240800200020,2,339.8,77.25
26877,Gold,24-Jan-18,24-Jan-18,123266591,240700300004,3,51,8.1
31111,Gold,24-Jan-18,24-Jan-18,123263948,210200700018,1,23.1,10.45
34328,Silver,24-Jan-18,24-Jan-18,123266711,220100100153,1,50,25.1
34508,GOLD,24-Jan-18,27-Jan-18,123266717,240600100028,1,18.6,7.5
37640,Gold,24-Jan-18,24-Jan-18,123265325,230100600018,1,64.2,32.2
39680,Gold,24-Jan-18,25-Jan-18,123265329,220200300060,1,79.7,36.4
40347,Gold,24-Jan-18,30-Jan-18,123264571,240100100089,1,75.7,32.85
43546,Gold,24-Jan-18,24-Jan-18,123264006,240600100085,1,6.1,2.45
44278,SILVER,24-Jan-18,24-Jan-18,123263458,240600100188,5,211.5,18.4
44468,SILVER,24-Jan-18,27-Jan-18,123263464,220100100515,3,106.5,17.85
46265,Silver,24-Jan-18,24-Jan-18,123264013,210200900048,1,36.4,17.7
47490,Silver,24-Jan-18,24-Jan-18,123265374,240200100220,1,85.3,42.75
48820,Silver,24-Jan-18,25-Jan-18,123266997,240700200010,1,26.4,10.1
50262,Gold,24-Jan-18,24-Jan-18,123263471,240200100061,4,373.6,48.15
56321,Gold,24-Jan-18,24-Jan-18,123267170,240100100710,1,34.3,14.35
58408,Gold,24-Jan-18,24-Jan-18,123264675,240100400087,2,234.4,58.55
61388,Silver,24-Jan-18,24-Jan-18,123267309,240100100666,1,9.6,4
63448,Silver,24-Jan-18,24-Jan-18,123267326,240100400057,1,217.5,161.2
63893,Silver,24-Jan-18,27-Jan-18,123264775,210200700018,1,23.1,10.45
64565,Gold,24-Jan-18,24-Jan-18,123267374,220100100400,1,105.3,50.15
71380,Gold,24-Jan-18,24-Jan-18,123265458,240100100380,3,27.6,4.3
71859,Gold,24-Jan-18,24-Jan-18,123264099,220200100171,2,112.6,31.05
72260,Gold,24-Jan-18,26-Jan-18,123265470,220200200003,2,97.6,22.25
72695,Gold,24-Jan-18,24-Jan-18,123265475,230100100053,2,92.6,20.9
73282,SILVER,24-Jan-18,24-Jan-18,123265488,210201000109,1,24,10.85
73530,SILVER,24-Jan-18,24-Jan-18,123264866,210200300085,1,18.1,9.15
73538,Gold,24-Jan-18,24-Jan-18,123264869,220200200011,1,86.2,39.25
74269,Silver,24-Jan-18,24-Jan-18,123264873,240500200137,1,29,13.85
75202,Silver,24-Jan-18,24-Jan-18,123264893,220200100099,3,473.4,79
79015,Gold,24-Jan-18,24-Jan-18,123265529,220200200020,1,168.4,76.5
79698,Gold,24-Jan-18,29-Jan-18,123264955,240100100511,1,14.1,6.2
84623,Silver,24-Jan-18,28-Jan-18,123263649,220100400027,2,176.2,41.95
84908,SILVER,24-Jan-18,24-Jan-18,123265020,220100100128,1,31.6,15.9
86399,Gold,24-Jan-18,26-Jan-18,123265036,240100100594,2,24.2,5.1
86985,Silver,24-Jan-18,24-Jan-18,123265041,240800100043,4,1627.2,172.95
328,GOLD,25-Jan-18,25-Jan-18,123269924,210200500006,1,24,11.95
3931,Silver,25-Jan-18,25-Jan-18,123270860,210200300120,1,39.2,19.55
5018,Gold,25-Jan-18,31-Jan-18,123271769,230100600016,1,77,38.6
5972,Gold,25-Jan-18,25-Jan-18,123269247,220200100098,1,120.7,66.5
6073,Silver,25-Jan-18,26-Jan-18,123270005,210200900040,1,36.1,16.3
6295,GOLD,25-Jan-18,25-Jan-18,123267430,210200900050,3,97.5,14.9
7688,Silver,25-Jan-18,28-Jan-18,123267433,220100800050,2,112.2,26.7
9621,Silver,25-Jan-18,28-Jan-18,123271786,230100300028,1,39.1,18.2
10319,Silver,25-Jan-18,25-Jan-18,123267444,240100100355,2,125,28.35
12117,Platinum,25-Jan-18,02-Feb-18,123272476,220101400336,1,37.5,16.7
12604,Gold,25-Jan-18,25-Jan-18,123268299,240400200087,1,127.3,53.05
14666,Gold,25-Jan-18,25-Jan-18,123272510,220200100150,2,89.8,22.55
15148,SILVER,25-Jan-18,25-Jan-18,123270925,240100400021,1,91.6,45.75
15425,Gold,25-Jan-18,25-Jan-18,123267485,230100200034,5,1077.5,97.85
15688,Gold,25-Jan-18,27-Jan-18,123268323,220200100145,1,111.3,55.75
17319,Silver,25-Jan-18,31-Jan-18,123268358,230100500008,1,38,16.8
17494,Silver,25-Jan-18,27-Jan-18,123272529,240500100032,1,54.9,24.35
18379,Silver,25-Jan-18,25-Jan-18,123267496,210200600110,3,75,11.35
18476,Silver,25-Jan-18,25-Jan-18,123272563,220101400023,1,23.9,11
19208,Silver,25-Jan-18,29-Jan-18,123268365,220200100240,1,40,20.1
19950,Gold,25-Jan-18,25-Jan-18,123270950,220200100026,1,67,33.6
20280,Silver,25-Jan-18,29-Jan-18,123272681,240100100737,2,91.4,19.7
20463,Silver,25-Jan-18,30-Jan-18,123270089,210200900014,1,35.7,17.35
21089,Gold,25-Jan-18,25-Jan-18,123267518,240600100203,2,78.8,16.15
22055,Silver,25-Jan-18,25-Jan-18,123272716,220100800036,1,41.8,19.9
23317,Gold,25-Jan-18,25-Jan-18,123271293,220200100190,1,63.5,29.95
28085,Gold,25-Jan-18,31-Jan-18,123271807,220200100150,1,44.9,22.55
28783,Gold,25-Jan-18,25-Jan-18,123269343,220200300120,2,147.6,33.65
28814,Gold,25-Jan-18,25-Jan-18,123268520,240500200092,1,33.6,16.15
29250,Gold,25-Jan-18,25-Jan-18,123272960,230100100012,4,731.2,83.6
30007,Silver,25-Jan-18,04-Feb-18,123272979,220100100636,1,13.1,6.45
30293,SILVER,25-Jan-18,09-Feb-18,123270996,230100500055,1,25.5,10.75
31107,Silver,25-Jan-18,25-Jan-18,123273010,220101100003,1,15,5.05
31403,SILVER,25-Jan-18,30-Jan-18,123273013,240700100012,1,21.99,9.1
31990,Gold,25-Jan-18,25-Jan-18,123267531,240600100107,2,52.4,11.7
32049,Silver,25-Jan-18,25-Jan-18,123268561,240100400075,1,99.5,62.15
32370,GOLD,25-Jan-18,25-Jan-18,123271017,240500200092,1,33.6,16.15
32737,Gold,25-Jan-18,25-Jan-18,123268601,240700200010,1,26.4,10.1
32919,Silver,25-Jan-18,25-Jan-18,123273055,240700100007,1,22.85,9.3
33810,SILVER,25-Jan-18,25-Jan-18,123273076,220200100137,1,50.3,25.25
34348,GOLD,25-Jan-18,25-Jan-18,123271042,230100700004,1,360,199
34731,Silver,25-Jan-18,30-Jan-18,123271049,220100500001,1,109.9,48.45
34766,SILVER,25-Jan-18,25-Jan-18,123268658,240100100027,1,23.5,9.45
34950,Gold,25-Jan-18,27-Jan-18,123273093,240500200103,1,64.2,26.8
37354,Silver,25-Jan-18,30-Jan-18,123273165,240700100011,1,26.99,10.23
38139,Gold,25-Jan-18,31-Jan-18,123268688,240800200024,2,65.8,14.55
39257,Gold,25-Jan-18,25-Jan-18,123271057,220200100072,1,100.4,50.3
40015,SILVER,25-Jan-18,25-Jan-18,123271845,240100400121,1,116.5,56.8
40691,GOLD,25-Jan-18,25-Jan-18,123268728,240800200003,2,203.75,40.75
43524,Silver,25-Jan-18,29-Jan-18,123268787,230100600015,1,78.2,39.2
44359,Gold,25-Jan-18,26-Jan-18,123271077,220101300006,1,27.3,12.25
44769,GOLD,25-Jan-18,25-Jan-18,123267590,230100500091,2,382,80.45
45770,SILVER,25-Jan-18,25-Jan-18,123269435,240100100263,1,29.5,12.35
46559,Gold,25-Jan-18,25-Jan-18,123270215,220100800061,1,9.1,4.6
48679,Silver,25-Jan-18,25-Jan-18,123269474,230100500056,1,8,3.5
48860,SILVER,25-Jan-18,25-Jan-18,123268864,240600100080,1,28.3,8.55
49974,SILVER,25-Jan-18,25-Jan-18,123269478,220200300032,1,72.2,32.9
52175,Gold,25-Jan-18,25-Jan-18,123269146,240500200092,1,33.6,16.15
53804,Silver,25-Jan-18,25-Jan-18,123271122,240700400011,1,18.5,8.4
54159,Silver,25-Jan-18,25-Jan-18,123268972,240700400031,1,56.7,28.45
54793,GOLD,25-Jan-18,25-Jan-18,123271396,240400300032,1,31.9,12.85
55581,Gold,25-Jan-18,25-Jan-18,123268989,220100300041,4,427.96,69.25
57984,Gold,25-Jan-18,25-Jan-18,123271423,230100100058,2,96.6,20.5
59013,Silver,25-Jan-18,30-Jan-18,123271139,220100100458,1,122.4,61.15
59171,GOLD,25-Jan-18,25-Jan-18,123271141,220200300015,2,230,52.4
59852,Gold,25-Jan-18,30-Jan-18,123273627,240100400046,1,328.3,165.95
61045,Silver,25-Jan-18,25-Jan-18,123273673,240500100044,1,71.2,28.5
62941,SILVER,25-Jan-18,25-Jan-18,123273708,220200100092,1,83,41.6
63492,Silver,25-Jan-18,26-Jan-18,123270416,210200700016,1,23.5,9.2
63880,Silver,25-Jan-18,25-Jan-18,123273732,220101300006,1,27.3,12.25
63930,GOLD,25-Jan-18,25-Jan-18,123273745,230100200063,1,13.1,5.6
64151,Gold,25-Jan-18,25-Jan-18,123269080,230100100051,2,369.8,78.15
70575,Silver,25-Jan-18,25-Jan-18,123269564,210200300096,2,84.2,21.15
70688,Gold,25-Jan-18,25-Jan-18,123269588,240100400022,2,382,89.05
73112,Gold,25-Jan-18,25-Jan-18,123270474,220200200071,1,100.1,43.5
74980,Silver,25-Jan-18,25-Jan-18,123271460,240500200003,1,23.6,11.3
76248,Silver,25-Jan-18,25-Jan-18,123270521,240100300006,1,52.5,23.25
78107,Silver,25-Jan-18,25-Jan-18,123270558,240500100062,1,55.1,24.05
78282,Silver,25-Jan-18,26-Jan-18,123269672,220100100595,1,33.6,16.9
79751,Gold,25-Jan-18,26-Jan-18,123270622,220100100573,1,30.5,15.35
79883,GOLD,25-Jan-18,26-Jan-18,123269710,240600100068,1,53.6,22.15
79891,Silver,25-Jan-18,27-Jan-18,123271523,240200100183,1,95.7,47.95
80218,SILVER,25-Jan-18,25-Jan-18,123270649,210201000018,1,17.1,7.5
80441,Silver,25-Jan-18,25-Jan-18,123267790,240100400011,2,1111,271.05
83633,GOLD,25-Jan-18,28-Jan-18,123272071,230100500013,1,9.4,4.75
84282,Silver,25-Jan-18,25-Jan-18,123270709,240100100691,1,52.9,21.2
84642,Silver,25-Jan-18,25-Jan-18,123270728,220200300151,1,82,38.2
88070,Gold,25-Jan-18,25-Jan-18,123269856,240500200141,2,202.2,48.1
88379,Gold,25-Jan-18,29-Jan-18,123268108,240200100118,1,175.5,89.55
88687,Silver,25-Jan-18,27-Jan-18,123268082,220100100581,1,38.7,19.45
92039,Gold,25-Jan-18,27-Jan-18,123267902,240100100723,3,111.9,15.6
92734,Silver,25-Jan-18,25-Jan-18,123272145,220200100100,1,86.1,43.15
93496,Silver,25-Jan-18,01-Feb-18,123269909,210200500015,1,17.8,8.25
93917,SILVER,25-Jan-18,27-Jan-18,123271744,240300100059,2,69.2,16.55
297,Gold,26-Jan-18,28-Jan-18,123278808,220200200009,1,59,26.85
883,Gold,26-Jan-18,26-Jan-18,123277277,220101100024,1,20.2,8.45
2124,Gold,26-Jan-18,26-Jan-18,123277296,220100700016,1,93.6,42.7
2558,Gold,26-Jan-18,26-Jan-18,123278847,220100800040,1,115.9,55.15
4037,GOLD,26-Jan-18,01-Feb-18,123274749,240400200003,1,6.2,3
4886,Gold,26-Jan-18,26-Jan-18,123277301,220200300003,1,34,15.6
5460,Silver,26-Jan-18,26-Jan-18,123278947,220200100047,2,149.6,36.85
5485,Silver,26-Jan-18,26-Jan-18,123277308,240100200012,2,66.2,13.75
5584,SILVER,26-Jan-18,26-Jan-18,123277313,240100200012,2,66.2,13.75
5729,Gold,26-Jan-18,26-Jan-18,123276460,240300100021,4,84.8,9.65
5911,Silver,26-Jan-18,26-Jan-18,123278958,220101400283,1,51.5,23.5
6171,SILVER,26-Jan-18,26-Jan-18,123278966,210200300099,1,22.3,11.25
6294,SILVER,26-Jan-18,29-Jan-18,123277319,220100700022,1,53.7,22.75
7080,Platinum,26-Jan-18,26-Jan-18,123273921,230100600022,2,168.2,42.15
7705,SILVER,26-Jan-18,31-Jan-18,123277326,220101400370,1,49.8,23.6
9736,Gold,26-Jan-18,26-Jan-18,123279137,240700200024,1,16.3,6.45
10236,Gold,26-Jan-18,31-Jan-18,123279162,240800200006,6,1353,112.85
10499,Silver,26-Jan-18,26-Jan-18,123279178,220100700020,1,106,50.55
13272,SILVER,26-Jan-18,26-Jan-18,123274898,240700100004,2,52.4,13.55
13451,GOLD,26-Jan-18,26-Jan-18,123279235,230100700011,1,264.6,109.1
17025,Silver,26-Jan-18,28-Jan-18,123275695,230100500095,1,98.8,40.8
17402,SILVER,26-Jan-18,26-Jan-18,123274936,240700300002,3,65.97,7.25
18043,Silver,26-Jan-18,26-Jan-18,123274979,220101400175,1,22.3,10
19497,SILVER,26-Jan-18,26-Jan-18,123274989,240100300006,1,52.5,23.25
20342,SILVER,26-Jan-18,26-Jan-18,123279316,240100100430,2,5.8,1
20865,Gold,26-Jan-18,30-Jan-18,123279351,240800100082,2,463,104.9
21394,Silver,26-Jan-18,26-Jan-18,123279366,240100100281,2,79.6,15.85
21852,GOLD,26-Jan-18,27-Jan-18,123279375,240500100006,2,92.2,21.05
22948,Silver,26-Jan-18,26-Jan-18,123275020,240600100169,1,28.5,12.15
23022,Gold,26-Jan-18,26-Jan-18,123275028,240700400027,1,70.2,36.7
23102,SILVER,26-Jan-18,01-Feb-18,123278793,230100600039,1,112.1,53.65
23850,Silver,26-Jan-18,26-Jan-18,123275056,240800200006,2,451,112.85
24221,Silver,26-Jan-18,29-Jan-18,123279442,240100400076,1,112.3,68.6
25178,Silver,26-Jan-18,26-Jan-18,123279540,220100100251,1,25.5,12.85
25246,Silver,26-Jan-18,26-Jan-18,123275063,220101200025,1,26.5,11.5
25339,Gold,26-Jan-18,26-Jan-18,123279551,210201000081,1,27.7,12.4
25824,Gold,26-Jan-18,30-Jan-18,123279575,240700400036,1,6.2,2.75
26751,Gold,26-Jan-18,28-Jan-18,123275083,230100300010,1,44.5,17.9
28156,Gold,26-Jan-18,26-Jan-18,123279682,240200100219,1,87.2,43.7
29752,SILVER,26-Jan-18,26-Jan-18,123277467,240500200104,2,108,22.5
31033,GOLD,26-Jan-18,26-Jan-18,123279770,240800200055,2,92.4,20.75
31689,Gold,26-Jan-18,26-Jan-18,123277941,220200200015,1,105.1,47.75
33542,Silver,26-Jan-18,04-Feb-18,123279861,220200100108,1,135.2,67.7
33758,SILVER,26-Jan-18,26-Jan-18,123276597,240100100422,1,22.6,7.85
34528,Silver,26-Jan-18,26-Jan-18,123275158,240800200020,2,339.8,77.25
37353,GOLD,26-Jan-18,26-Jan-18,123277525,220100700022,1,53.7,22.75
39053,Silver,26-Jan-18,26-Jan-18,123275205,240500200060,1,35.5,16.55
40276,Gold,26-Jan-18,01-Feb-18,123276629,240100100554,1,63.8,27.5
42615,Silver,26-Jan-18,26-Jan-18,123275251,220200200043,1,37.2,18.45
43845,Silver,26-Jan-18,29-Jan-18,123275259,240400200048,1,92,40.85
44379,Gold,26-Jan-18,28-Jan-18,123276669,240100400034,1,176.4,86.05
47087,Gold,26-Jan-18,26-Jan-18,123276687,240100100652,1,68.7,29.6
47542,Silver,26-Jan-18,26-Jan-18,123275312,240100100213,1,12.4,5.1
47726,Gold,26-Jan-18,26-Jan-18,123274057,230100600021,2,168.4,42.2
